state,county,year,days_with_aqi,good_days,moderate_days,unhealthy_for_sensitive_groups_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,x90th_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_pm2_5,days_pm10,year_2
North Carolina,Rockingham,2008,214,121,78,13,2,0,0,161,90,47,0,0,214,0,0,2008
North Carolina,Rowan,2008,366,92,243,28,3,0,0,174,97,58,0,0,130,236,0,2008
North Carolina,Yancey,2008,166,87,73,6,0,0,0,133,87,50,0,0,166,0,0,2008
Ohio,Butler,2008,364,206,141,15,2,0,0,164,84,47,0,0,270,94,0,2008
Ohio,Cuyahoga,2008,366,215,132,16,3,0,0,161,84,47,8,74,138,104,42,2008
Ohio,Franklin,2008,366,210,137,18,1,0,0,174,84,47,102,0,175,86,3,2008
Ohio,Hamilton,2008,366,150,182,30,4,0,0,169,99,55,0,41,177,148,0,2008
Ohio,Jefferson,2008,276,145,118,13,0,0,0,136,84,49,15,0,156,105,0,2008
Ohio,Medina,2008,257,146,101,10,0,0,0,133,80,48,0,0,178,79,0,2008
Ohio,Scioto,2008,366,125,241,0,0,0,0,93,69,54,0,0,0,346,20,2008
Oklahoma,Muskogee,2008,366,283,83,0,0,0,0,98,60,26,0,0,0,105,261,2008
Oklahoma,Oklahoma,2008,366,215,141,10,0,0,0,147,73,46,0,37,242,86,1,2008
Oregon,Crook,2008,49,7,37,4,1,0,0,156,103,77,0,0,0,49,0,2008
Oregon,Deschutes,2008,366,307,57,2,0,0,0,111,55,24,0,0,27,338,1,2008
Pennsylvania,Allegheny,2008,366,9,299,47,11,0,0,164,116,68,0,4,23,339,0,2008
Pennsylvania,Franklin,2008,204,156,39,9,0,0,0,115,77,43,0,0,204,0,0,2008
Pennsylvania,Greene,2008,208,155,47,6,0,0,0,147,77,44,2,0,206,0,0,2008
Pennsylvania,Philadelphia,2008,366,63,275,23,4,1,0,285,97,60,0,5,60,300,1,2008
South Carolina,Cherokee,2008,352,268,72,10,1,1,0,209,74,41,0,0,352,0,0,2008
South Carolina,Greenville,2008,366,79,285,2,0,0,0,133,76,59,0,4,23,339,0,2008
Tennessee,Anderson,2008,240,165,68,6,1,0,0,151,80,46,0,0,240,0,0,2008
Tennessee,Jefferson,2008,243,144,85,13,1,0,0,164,93,48,0,0,243,0,0,2008
Tennessee,Knox,2008,288,150,115,19,4,0,0,174,93,50,0,0,224,39,25,2008
Tennessee,Loudon,2008,244,133,96,15,0,0,0,136,97,49,0,0,244,0,0,2008
Tennessee,Putnam,2008,60,60,0,0,0,0,0,44,36,30,0,1,59,0,0,2008
Tennessee,Sevier,2008,365,201,135,27,2,0,0,151,93,49,0,0,365,0,0,2008
Tennessee,Shelby,2008,366,85,267,11,3,0,0,190,80,60,0,0,78,288,0,2008
Tennessee,Sumner,2008,245,145,87,11,2,0,0,161,90,48,0,0,245,0,0,2008
Tennessee,Williamson,2008,245,167,75,3,0,0,0,126,80,45,0,0,245,0,0,2008
Tennessee,Wilson,2008,239,147,77,15,0,0,0,136,93,46,0,0,239,0,0,2008
Texas,El Paso,2008,366,64,267,32,3,0,0,172,100,64,0,9,90,253,14,2008
Texas,Fayette,2008,354,197,157,0,0,0,0,88,61,48,0,0,0,354,0,2008
Texas,Harris,2008,365,39,289,30,6,1,0,201,101,64,1,12,103,233,16,2008
Texas,Maverick,2008,314,194,120,0,0,0,0,87,63,43,0,0,0,314,0,2008
Virgin Islands,St Thomas,2008,142,119,23,0,0,0,0,92,54,27,0,0,0,0,142,2008
Virginia,Bristol City,2008,120,47,73,0,0,0,0,88,64,54,0,0,0,120,0,2008
Virginia,Rockbridge,2008,265,189,75,1,0,0,0,122,61,43,0,0,173,92,0,2008
Virginia,Wythe,2008,214,161,48,5,0,0,0,119,71,45,0,0,214,0,0,2008
Washington,Clallam,2008,366,245,121,0,0,0,0,97,62,44,0,0,162,204,0,2008
Washington,King,2008,366,171,190,4,1,0,0,164,67,52,0,0,56,310,0,2008
Washington,Kittitas,2008,362,266,94,2,0,0,0,119,64,28,0,0,0,362,0,2008
Washington,Pend Oreille,2008,348,320,28,0,0,0,0,74,48,16,0,0,0,348,0,2008
West Virginia,Greenbrier,2008,211,159,50,2,0,0,0,112,67,44,0,0,211,0,0,2008
Wisconsin,La Crosse,2008,324,238,84,2,0,0,0,122,65,41,0,0,236,88,0,2008
Wisconsin,Walworth,2008,191,152,37,2,0,0,0,105,61,42,0,0,191,0,0,2008
Wyoming,Albany,2008,366,190,174,2,0,0,0,129,77,50,0,0,297,0,69,2008
Wyoming,Crook,2008,108,86,22,0,0,0,0,74,61,45,0,0,108,0,0,2008
Wyoming,Platte,2008,59,55,4,0,0,0,0,68,49,18,0,0,0,0,59,2008
Alabama,Jefferson,2009,365,66,293,6,0,0,0,150,79,60,4,0,37,295,29,2009
Arizona,Gila,2009,307,169,132,6,0,0,0,136,84,48,0,0,187,15,105,2009
Arizona,Maricopa,2009,365,78,264,19,2,1,1,317,93,63,0,55,178,34,98,2009
Arizona,Pinal,2009,365,41,259,49,9,1,6,1435,113,77,0,0,80,10,275,2009
Arizona,Yavapai,2009,264,224,40,0,0,0,0,87,54,43,0,0,207,55,2,2009
Arkansas,Arkansas,2009,120,60,60,0,0,0,0,83,62,51,0,0,0,120,0,2009
Arkansas,Jackson,2009,116,64,52,0,0,0,0,84,65,48,0,0,0,116,0,2009
Arkansas,Pulaski,2009,365,132,229,4,0,0,0,150,72,54,0,0,69,296,0,2009
California,Butte,2009,365,151,182,31,1,0,0,156,100,55,0,1,224,140,0,2009
California,Contra Costa,2009,365,244,114,6,1,0,0,172,79,42,0,6,233,126,0,2009
California,Fresno,2009,365,86,163,80,36,0,0,200,150,80,0,2,194,169,0,2009
California,Imperial,2009,365,142,171,50,2,0,0,161,105,58,3,59,244,46,13,2009
California,Kern,2009,365,17,179,91,73,5,0,299,162,97,0,0,174,186,5,2009
California,Kings,2009,365,75,192,86,11,1,0,289,133,73,0,0,175,178,12,2009
California,Los Angeles,2009,365,19,228,71,43,4,0,218,156,80,0,23,146,191,5,2009
California,Madera,2009,365,262,77,23,3,0,0,177,90,40,0,60,305,0,0,2009
California,Mariposa,2009,365,119,212,33,1,0,0,151,100,56,0,0,216,147,2,2009
California,Mendocino,2009,365,107,257,1,0,0,0,138,72,58,0,25,14,318,8,2009
California,Merced,2009,361,182,130,49,0,0,0,145,105,50,0,20,256,84,1,2009
California,Monterey,2009,365,351,13,1,0,0,0,140,44,33,0,14,325,24,2,2009
California,Nevada,2009,364,232,96,34,2,0,0,164,100,44,0,0,332,32,0,2009
California,Orange,2009,365,78,262,21,4,0,0,174,93,61,0,28,89,246,2,2009
California,Placer,2009,365,128,200,27,10,0,0,190,101,57,0,6,191,168,0,2009
California,Riverside,2009,365,12,205,90,56,2,0,204,164,87,0,6,179,141,39,2009
California,Sacramento,2009,365,142,160,41,22,0,0,197,129,58,0,6,212,147,0,2009
California,San Diego,2009,365,33,283,44,5,0,0,179,108,69,0,28,156,174,7,2009
California,San Luis Obispo,2009,365,152,184,29,0,0,0,141,97,56,0,0,257,100,8,2009
California,Santa Barbara,2009,365,251,103,7,4,0,0,172,71,45,0,4,326,34,1,2009
California,Santa Cruz,2009,365,351,14,0,0,0,0,87,44,31,7,4,331,21,2,2009
California,Sutter,2009,365,134,219,12,0,0,0,125,84,54,0,5,97,263,0,2009
California,Tulare,2009,365,71,161,83,50,0,0,187,154,84,0,1,209,153,2,2009
California,Ventura,2009,365,181,144,34,6,0,0,174,105,51,0,12,293,58,2,2009
Colorado,Clear Creek,2009,70,38,32,0,0,0,0,97,80,50,0,0,70,0,0,2009
Colorado,Denver,2009,365,230,135,0,0,0,0,100,62,47,0,22,170,167,6,2009
Colorado,Park,2009,137,73,63,1,0,0,0,112,77,50,0,0,137,0,0,2009
Colorado,Pueblo,2009,201,143,58,0,0,0,0,90,66,45,0,0,106,70,25,2009
Connecticut,New Haven,2009,365,200,160,5,0,0,0,129,74,47,0,8,113,244,0,2009
Country Of Mexico,BAJA CALIFORNIA NORTE,2009,365,86,233,34,5,0,7,822,104,67,11,158,152,0,44,2009
Country Of Mexico,SONORA,2009,62,33,28,0,0,1,0,210,64,50,0,0,0,0,62,2009
Delaware,New Castle,2009,365,151,207,5,2,0,0,155,77,53,0,12,92,261,0,2009
Florida,Miami-Dade,2009,365,149,213,3,0,0,0,119,64,52,0,0,40,324,1,2009
Florida,Osceola,2009,365,347,18,0,0,0,0,93,47,34,0,0,365,0,0,2009
Georgia,Bibb,2009,364,119,240,4,0,1,0,201,76,55,0,0,38,326,0,2009
Georgia,Clarke,2009,363,169,192,2,0,0,0,112,68,52,0,0,65,298,0,2009
Georgia,Clayton,2009,116,38,78,0,0,0,0,85,68,55,0,0,0,116,0,2009
Georgia,DeKalb,2009,365,100,255,10,0,0,0,143,74,57,0,5,42,318,0,2009
Georgia,Douglas,2009,245,192,47,6,0,0,0,147,67,38,0,0,245,0,0,2009
Georgia,Floyd,2009,358,108,248,2,0,0,0,119,71,57,0,0,0,358,0,2009
Georgia,Fulton,2009,365,70,284,8,3,0,0,172,80,59,0,4,43,318,0,2009
Georgia,Gwinnett,2009,365,158,203,4,0,0,0,147,71,54,0,0,87,278,0,2009
Georgia,Houston,2009,308,67,240,1,0,0,0,111,71,57,0,0,0,308,0,2009
Georgia,Murray,2009,281,221,58,2,0,0,0,133,61,41,0,0,217,64,0,2009
Georgia,Muscogee,2009,365,161,203,1,0,0,0,106,71,52,0,0,56,308,1,2009
Georgia,Walker,2009,328,106,221,0,1,0,0,155,70,55,0,0,0,328,0,2009
Idaho,Bannock,2009,362,316,43,3,0,0,0,141,53,26,0,0,0,237,125,2009
Idaho,Canyon,2009,289,262,27,0,0,0,0,72,50,21,0,0,0,53,236,2009
Idaho,Power,2009,194,179,15,0,0,0,0,84,44,19,0,0,0,70,124,2009
Idaho,Shoshone,2009,365,97,255,12,1,0,0,153,86,56,0,0,0,365,0,2009
Illinois,Cook,2009,365,39,307,17,1,1,0,202,89,63,0,35,38,292,0,2009
Illinois,Madison,2009,365,84,274,7,0,0,0,147,75,58,0,0,78,281,6,2009
Indiana,Clark,2009,362,93,268,1,0,0,0,105,76,57,0,0,42,320,0,2009
Indiana,Floyd,2009,340,82,258,0,0,0,0,97,74,59,0,0,36,304,0,2009
Indiana,Hamilton,2009,183,129,50,4,0,0,0,115,77,44,0,0,183,0,0,2009
Indiana,Hancock,2009,181,140,40,1,0,0,0,122,71,44,0,0,181,0,0,2009
Indiana,Hendricks,2009,272,222,47,3,0,0,0,140,64,37,6,81,182,0,3,2009
Indiana,Johnson,2009,179,136,39,4,0,0,0,126,74,44,0,0,179,0,0,2009
Indiana,Lake,2009,365,95,267,3,0,0,0,119,77,57,0,7,23,333,2,2009
Indiana,Marion,2009,365,59,299,7,0,0,0,133,82,61,0,0,44,321,0,2009
Indiana,Morgan,2009,179,139,38,2,0,0,0,140,77,43,0,0,179,0,0,2009
Indiana,Posey,2009,183,153,29,1,0,0,0,119,61,41,0,0,183,0,0,2009
Indiana,Warrick,2009,183,155,27,1,0,0,0,101,61,42,0,0,183,0,0,2009
Iowa,Black Hawk,2009,339,157,179,3,0,0,0,120,72,52,0,0,0,339,0,2009
Kentucky,Bell,2009,264,202,62,0,0,0,0,93,63,43,0,0,220,44,0,2009
Kentucky,Bullitt,2009,283,182,101,0,0,0,0,100,64,44,0,0,182,101,0,2009
Kentucky,Carter,2009,284,207,77,0,0,0,0,93,58,41,0,0,183,101,0,2009
Kentucky,Daviess,2009,365,162,202,1,0,0,0,105,72,52,0,4,70,291,0,2009
Kentucky,Jefferson,2009,365,278,81,6,0,0,0,150,64,40,2,109,200,48,6,2009
Kentucky,Oldham,2009,237,201,35,1,0,0,0,101,58,39,0,0,237,0,0,2009
Kentucky,Pike,2009,317,198,117,2,0,0,0,103,61,44,0,0,102,215,0,2009
Louisiana,St. Bernard,2009,365,126,237,2,0,0,0,133,68,55,0,0,79,286,0,2009
Maryland,Anne Arundel,2009,344,140,201,3,0,0,0,115,72,54,0,0,87,254,3,2009
Maryland,Baltimore (City),2009,365,118,242,5,0,0,0,111,74,55,0,14,30,321,0,2009
Maryland,Dorchester,2009,361,315,42,4,0,0,0,112,54,36,0,0,361,0,0,2009
Michigan,Allegan,2009,243,163,75,4,1,0,0,166,77,44,0,0,166,77,0,2009
Michigan,Chippewa,2009,81,27,52,2,0,0,0,143,91,61,0,0,0,81,0,2009
Michigan,Clinton,2009,173,149,24,0,0,0,0,100,54,38,0,0,173,0,0,2009
Michigan,Monroe,2009,120,59,60,1,0,0,0,103,70,51,0,0,0,120,0,2009
Michigan,Muskegon,2009,297,194,98,4,1,0,0,156,71,43,0,0,158,139,0,2009
Michigan,Wayne,2009,365,147,207,10,1,0,0,151,77,54,0,11,76,276,2,2009
Minnesota,Becker,2009,339,274,64,1,0,0,0,109,56,34,0,0,147,192,0,2009
Missouri,Andrew,2009,205,173,32,0,0,0,0,100,58,39,0,0,205,0,0,2009
Missouri,Buchanan,2009,313,107,203,3,0,0,0,116,77,56,0,0,0,310,3,2009
Missouri,Saint Louis,2009,365,99,262,4,0,0,0,115,76,58,0,4,53,307,1,2009
Missouri,St. Louis City,2009,365,80,282,2,1,0,0,166,74,58,0,5,25,310,25,2009
Nebraska,Douglas,2009,365,200,164,1,0,0,0,124,67,48,0,0,77,250,38,2009
Nebraska,Sioux,2009,108,90,18,0,0,0,0,74,54,45,0,0,108,0,0,2009
New Jersey,Hudson,2009,365,145,215,5,0,0,0,112,77,54,0,31,54,274,6,2009
New Mexico,Bernalillo,2009,365,108,254,3,0,0,0,115,78,57,0,1,201,141,22,2009
New Mexico,Dona Ana,2009,365,97,254,13,1,0,0,157,85,58,0,2,147,136,80,2009
New York,Rockland,2009,207,167,40,0,0,0,0,100,62,35,0,0,137,70,0,2009
North Carolina,Avery,2009,362,303,59,0,0,0,0,93,54,40,0,0,317,45,0,2009
North Carolina,Caldwell,2009,213,190,23,0,0,0,0,90,51,37,0,0,213,0,0,2009
North Carolina,Caswell,2009,362,157,204,1,0,0,0,101,66,52,0,0,65,297,0,2009
North Carolina,Catawba,2009,362,133,229,0,0,0,0,89,67,53,0,0,0,362,0,2009
North Carolina,Davidson,2009,360,142,218,0,0,0,0,83,66,53,0,0,0,360,0,2009
North Carolina,Davie,2009,210,165,45,0,0,0,0,100,64,41,0,0,210,0,0,2009
North Carolina,Franklin,2009,212,180,32,0,0,0,0,97,54,39,0,0,212,0,0,2009
North Carolina,Graham,2009,184,142,41,1,0,0,0,101,64,44,0,0,184,0,0,2009
North Carolina,Granville,2009,214,170,41,3,0,0,0,108,71,43,0,0,214,0,0,2009
North Carolina,Haywood,2009,264,174,90,0,0,0,0,100,66,45,0,0,175,89,0,2009
North Carolina,Jackson,2009,257,191,66,0,0,0,0,87,60,44,0,0,176,81,0,2009
North Carolina,Mecklenburg,2009,365,107,250,8,0,0,0,133,75,55,0,1,84,280,0,2009
North Carolina,Rockingham,2009,214,172,41,1,0,0,0,101,71,42,0,0,214,0,0,2009
North Carolina,Rowan,2009,365,150,207,8,0,0,0,129,74,53,0,0,126,239,0,2009
North Carolina,Yancey,2009,191,150,41,0,0,0,0,93,61,44,0,0,191,0,0,2009
Ohio,Butler,2009,363,217,134,12,0,0,0,129,77,45,0,0,258,105,0,2009
Ohio,Cuyahoga,2009,365,233,125,7,0,0,0,140,75,43,7,87,134,108,29,2009
Ohio,Franklin,2009,360,238,117,5,0,0,0,129,71,43,97,0,166,96,1,2009
Ohio,Hamilton,2009,365,80,277,8,0,0,0,133,80,58,0,7,62,296,0,2009
Ohio,Jefferson,2009,263,159,102,1,1,0,0,152,74,45,0,0,157,105,1,2009
Ohio,Medina,2009,304,167,135,2,0,0,0,101,68,47,0,2,133,169,0,2009
Ohio,Scioto,2009,365,289,76,0,0,0,0,79,58,23,0,0,0,117,248,2009
Oklahoma,Muskogee,2009,365,284,81,0,0,0,0,93,62,36,0,0,145,98,122,2009
Oklahoma,Oklahoma,2009,365,148,203,14,0,0,0,122,77,54,0,19,141,204,1,2009
Oregon,Crook,2009,365,228,132,5,0,0,0,131,71,36,0,0,0,365,0,2009
Oregon,Deschutes,2009,363,307,55,1,0,0,0,108,54,35,0,0,114,249,0,2009
Pennsylvania,Allegheny,2009,365,20,312,28,5,0,0,181,99,65,0,0,22,342,1,2009
Pennsylvania,Franklin,2009,208,196,12,0,0,0,0,84,47,37,0,0,208,0,0,2009
Pennsylvania,Greene,2009,214,174,39,1,0,0,0,112,64,42,0,0,214,0,0,2009
Pennsylvania,Philadelphia,2009,365,96,261,8,0,0,0,147,79,56,0,10,43,311,1,2009
South Carolina,Cherokee,2009,352,339,13,0,0,0,0,67,45,33,0,0,352,0,0,2009
South Carolina,Greenville,2009,365,120,244,1,0,0,0,101,74,55,0,2,78,285,0,2009
Tennessee,Anderson,2009,242,204,38,0,0,0,0,93,58,38,0,0,242,0,0,2009
Tennessee,Jefferson,2009,239,190,47,2,0,0,0,140,67,40,0,0,239,0,0,2009
Tennessee,Knox,2009,321,245,74,2,0,0,0,129,64,39,0,0,218,45,58,2009
Tennessee,Loudon,2009,240,203,36,1,0,0,0,136,58,40,0,0,240,0,0,2009
Tennessee,Sevier,2009,365,239,121,5,0,0,0,112,74,47,0,0,365,0,0,2009
Tennessee,Shelby,2009,365,126,235,4,0,0,0,119,72,55,0,0,61,304,0,2009
Tennessee,Sumner,2009,245,188,54,3,0,0,0,129,71,42,0,0,245,0,0,2009
Tennessee,Williamson,2009,241,208,32,1,0,0,0,140,54,39,0,0,241,0,0,2009
Tennessee,Wilson,2009,238,198,40,0,0,0,0,100,64,40,0,0,238,0,0,2009
Texas,El Paso,2009,365,82,272,11,0,0,0,133,84,58,0,12,118,230,5,2009
Texas,Fayette,2009,356,220,136,0,0,0,0,86,61,44,0,0,0,356,0,2009
Texas,Harris,2009,365,45,291,19,8,2,0,205,96,60,0,11,77,271,6,2009
Texas,Maverick,2009,345,219,126,0,0,0,0,83,63,42,0,0,0,345,0,2009
Virgin Islands,St Thomas,2009,112,103,9,0,0,0,0,83,45,25,0,0,0,0,112,2009
Virginia,Bristol City,2009,118,63,55,0,0,0,0,87,61,49,0,0,0,118,0,2009
Virginia,Rockbridge,2009,263,217,46,0,0,0,0,80,54,37,0,0,174,89,0,2009
Virginia,Wythe,2009,214,195,19,0,0,0,0,80,50,38,0,0,214,0,0,2009
Washington,Clallam,2009,364,248,116,0,0,0,0,89,59,42,0,0,146,218,0,2009
Washington,King,2009,365,63,291,10,1,0,0,162,78,58,0,0,26,339,0,2009
Washington,Kittitas,2009,363,268,95,0,0,0,0,85,60,33,0,0,0,363,0,2009
Washington,Pend Oreille,2009,323,307,16,0,0,0,0,67,43,24,0,0,0,323,0,2009
West Virginia,Greenbrier,2009,209,189,20,0,0,0,0,97,50,39,0,0,209,0,0,2009
Wisconsin,La Crosse,2009,317,254,61,2,0,0,0,121,62,37,0,0,239,78,0,2009
Wisconsin,Walworth,2009,201,160,39,2,0,0,0,119,64,39,0,0,201,0,0,2009
Wyoming,Albany,2009,365,264,100,0,1,0,0,152,64,46,0,0,290,4,71,2009
Wyoming,Crook,2009,166,143,23,0,0,0,0,87,54,43,0,0,166,0,0,2009
Wyoming,Platte,2009,61,57,4,0,0,0,0,56,41,15,0,0,0,0,61,2009
